Source,Target,Type
30728472,25422480,directed
68922036347,25422480,directed
48106017580,25422480,directed
54487765009,25422480,directed
62372253464,25422480,directed
500234669,25422480,directed
59231788137,25422480,directed
63488517670,67749968768,directed
61492473590,67749968768,directed
64519767317,67749968768,directed
58655766569,67749968768,directed
66997070031,67749968768,directed
67248928886,67749968768,directed
54029962203,67749968768,directed
11733805,67749968768,directed
69703227166,67749968768,directed
1342831102,67749968768,directed
223722418,67749968768,directed
8711037661,67749968768,directed
66021534900,67749968768,directed
2206127308,67749968768,directed
64453117893,66977369294,directed
64626411987,66977369294,directed
62186517351,66977369294,directed
8622550927,66977369294,directed
61631355924,66977369294,directed
64326892313,66977369294,directed
64414401841,66977369294,directed
64228586069,66977369294,directed
64263399934,66977369294,directed
59576877101,66977369294,directed
64221026360,66977369294,directed
69466863215,66977369294,directed
69537385086,66977369294,directed
65140339013,66977369294,directed
62921254771,66977369294,directed
66366243983,66977369294,directed
65866584487,66977369294,directed
65235727040,66977369294,directed
66756958238,66977369294,directed
7490965443,66977369294,directed
67218711072,64700056174,directed
30821090,64700056174,directed
8304649865,64700056174,directed
65875331888,64700056174,directed
65261796950,64700056174,directed
59126875346,64700056174,directed
69798346003,64700056174,directed
69961759060,64700056174,directed
66756949575,64700056174,directed
62644261953,64700056174,directed
794999193,64700056174,directed
61330235331,64700056174,directed
66999625387,64700056174,directed
58600264262,64700056174,directed
66564129067,64700056174,directed
66210916257,64700056174,directed
54212098026,64700056174,directed
67160034876,64700056174,directed
55140983659,64700056174,directed
66567593435,64700056174,directed
58651866225,5801768650,directed
68056749126,5801768650,directed
35182979,5801768650,directed
53728076063,5801768650,directed
48010637556,5801768650,directed
216037817,5801768650,directed
357689672,5801768650,directed
5877205597,5801768650,directed
354279258,5801768650,directed
66264884513,5801768650,directed
65907212268,5801768650,directed
178233074,5801768650,directed
7955999275,5801768650,directed
60399261520,5801768650,directed
34597729,5801768650,directed
235538950,5801768650,directed
699790823,5801768650,directed
48414469688,5801768650,directed
24241868601,5801768650,directed
261481420,5801768650,directed
7161221670,603393275,directed
982698494,603393275,directed
3688838069,603393275,directed
70270659676,603393275,directed
70419857247,603393275,directed
65255436273,603393275,directed
5924725090,603393275,directed
58644235544,603393275,directed
6571863278,603393275,directed
48931051666,603393275,directed
4192622144,603393275,directed
69477726431,603393275,directed
332237018,603393275,directed
69735153248,603393275,directed
294768814,603393275,directed
1524730842,603393275,directed
2532967,603393275,directed
4483774931,603393275,directed
297712880,603393275,directed
178233074,603393275,directed
65152683613,5206672,directed
1223341586,5206672,directed
26447915245,5206672,directed
65380104587,5206672,directed
66080382243,5206672,directed
51641736282,5206672,directed
1157389763,5206672,directed
68418049386,5206672,directed
36565561,5206672,directed
66412116653,5206672,directed
65466730620,5206672,directed
68186503866,5206672,directed
53651809633,5206672,directed
42397535393,5206672,directed
64334932272,5206672,directed
64902751129,5206672,directed
70278600035,5206672,directed
70612565126,5206672,directed
70603654092,5206672,directed
64756570919,5206672,directed
60175195816,519194518,directed
3618517696,519194518,directed
4256915313,519194518,directed
6358208188,519194518,directed
60398853190,519194518,directed
7132076621,519194518,directed
3479870437,519194518,directed
70280809396,519194518,directed
61899303660,519194518,directed
932415,519194518,directed
1432238931,519194518,directed
60166338683,519194518,directed
36900125,519194518,directed
780610852,519194518,directed
16494429646,519194518,directed
69631818606,519194518,directed
52302277641,519194518,directed
6643700471,519194518,directed
58486883363,519194518,directed
60781820590,519194518,directed
68948693675,42492300949,directed
4583568877,42492300949,directed
2955419427,42492300949,directed
3162070631,42492300949,directed
2311562909,42492300949,directed
46211934761,42492300949,directed
58128107785,42492300949,directed
4368072680,42492300949,directed
31923758,42492300949,directed
40453999270,42492300949,directed
19680830712,42492300949,directed
265506999,42492300949,directed
15009917,42492300949,directed
65449201553,42492300949,directed
8779199139,42492300949,directed
7421468291,42492300949,directed
3886382842,42492300949,directed
1236133887,42492300949,directed
69567428206,42492300949,directed
11289486467,42492300949,directed
4612056109,291339173,directed
71065529891,291339173,directed
6917766655,291339173,directed
1510157955,291339173,directed
206842384,291339173,directed
198587977,291339173,directed
6214047394,291339173,directed
5929715474,291339173,directed
3073903205,291339173,directed
25489053,291339173,directed
44198669660,291339173,directed
61757495113,291339173,directed
367820613,291339173,directed
3025714260,291339173,directed
51725201789,291339173,directed
26449593877,291339173,directed
63845106101,291339173,directed
1657802010,291339173,directed
14696018718,291339173,directed
51147536686,291339173,directed
745388869,1823988544,directed
3726752,1823988544,directed
70026663180,1823988544,directed
6726101333,1823988544,directed
52375016624,1823988544,directed
750772917,1823988544,directed
299289418,1823988544,directed
58567004936,1823988544,directed
504032235,1823988544,directed
36257766,1823988544,directed
57844080551,1823988544,directed
49802968,1823988544,directed
49194171,1823988544,directed
58123534246,1823988544,directed
2247077255,1823988544,directed
60213789772,1823988544,directed
341068667,1823988544,directed
31878734,1823988544,directed
3756779418,1823988544,directed
2153902152,1823988544,directed
5446912147,18634684,directed
279943740,18634684,directed
208318902,18634684,directed
3292515198,18634684,directed
578367581,18634684,directed
6251110192,18634684,directed
12852140,18634684,directed
323567280,18634684,directed
4657562318,18634684,directed
3271565681,18634684,directed
5571715743,18634684,directed
197329265,18634684,directed
213116420,18634684,directed
46721076443,18634684,directed
313583290,18634684,directed
7546124941,18634684,directed
500466818,18634684,directed
2324522202,18634684,directed
305509883,18634684,directed
40968081,18634684,directed
340663412,53833035947,directed
1901132224,53833035947,directed
49848731225,53833035947,directed
60833416172,53833035947,directed
189541955,53833035947,directed
4048683651,53833035947,directed
51622304,53833035947,directed
58654439133,53833035947,directed
60751000815,53833035947,directed
69631818606,53833035947,directed
71071202015,53833035947,directed
5877205597,53833035947,directed
3477218232,53833035947,directed
60897671338,53833035947,directed
55901247493,53833035947,directed
5614024909,53833035947,directed
50758842536,53833035947,directed
389760466,53833035947,directed
48016577356,53833035947,directed
47017892009,53833035947,directed
56548958712,26684855232,directed
70500114606,26684855232,directed
63807552876,26684855232,directed
69804437560,26684855232,directed
66921616556,26684855232,directed
1382812339,26684855232,directed
1616665868,26684855232,directed
66765567538,26684855232,directed
13630647233,26684855232,directed
1681510644,26684855232,directed
1636054511,26684855232,directed
70255528802,26684855232,directed
5446912147,26684855232,directed
2115130608,26684855232,directed
5899937792,26684855232,directed
45307566401,26684855232,directed
2334858118,26684855232,directed
66912959057,26684855232,directed
1800793876,26684855232,directed
4862211613,26684855232,directed
7245399368,1373067819,directed
47442754046,1373067819,directed
8529309147,1373067819,directed
285311632,1373067819,directed
8403179661,1373067819,directed
56472558388,1373067819,directed
22921,1373067819,directed
394342684,1373067819,directed
61230620567,1373067819,directed
31866371987,1373067819,directed
31445222,1373067819,directed
67036090432,1373067819,directed
365195144,1373067819,directed
9883238541,1373067819,directed
178652639,1373067819,directed
27752868166,1373067819,directed
54662709883,1373067819,directed
1308567423,1373067819,directed
48601199520,1373067819,directed
3785540882,1373067819,directed
1160238100,44179495678,directed
196340259,44179495678,directed
8005186845,44179495678,directed
707029075,44179495678,directed
62681619560,44179495678,directed
62401534069,44179495678,directed
1509382458,44179495678,directed
54195795770,44179495678,directed
3168133319,44179495678,directed
5604283849,44179495678,directed
46243596486,44179495678,directed
44617322447,44179495678,directed
7113478835,44179495678,directed
29777911922,44179495678,directed
3648141762,44179495678,directed
53453548678,44179495678,directed
564700022,44179495678,directed
5801768650,44179495678,directed
318270379,44179495678,directed
7098234059,44179495678,directed
512209072,2305918055,directed
67036483410,2305918055,directed
2002283507,2305918055,directed
2048610328,2305918055,directed
69563900015,2305918055,directed
46236612536,2305918055,directed
10050260,2305918055,directed
55563203077,2305918055,directed
52514000083,2305918055,directed
48276279288,2305918055,directed
44192780698,2305918055,directed
70293883074,2305918055,directed
59883579661,2305918055,directed
6197505196,2305918055,directed
192830687,2305918055,directed
68928240322,2305918055,directed
58995846527,2305918055,directed
272373014,2305918055,directed
68424089123,2305918055,directed
2121358218,2305918055,directed
71076011746,19355874193,directed
3083771970,19355874193,directed
5874165726,19355874193,directed
7811824406,19355874193,directed
25525741,19355874193,directed
235037074,19355874193,directed
2278124921,19355874193,directed
1920081128,19355874193,directed
4130948303,19355874193,directed
592580673,19355874193,directed
